scheme_name,date,nav,category,daily_return
Fund_1,2022-02-14,101.50305767294876,Hybrid,-0.0090623304459521
Fund_1,2022-02-15,99.19430194323174,Hybrid,-0.0227456766588848
Fund_1,2022-02-16,100.93906614555225,Hybrid,0.0175893591480589
Fund_1,2022-02-17,100.72023469404498,Hybrid,-0.0021679559744658
Fund_1,2022-02-18,100.13944266472184,Hybrid,-0.0057663887607828
Fund_1,2022-02-21,102.02484785135576,Hybrid,0.0188277978832624
Fund_1,2022-02-22,100.66673310118804,Hybrid,-0.013311607699199
Fund_1,2022-02-23,102.02501734325426,Hybrid,0.0134928809172827
Fund_1,2022-02-24,102.55228019139987,Hybrid,0.0051679760697485
Fund_1,2022-02-25,100.9656784484587,Hybrid,-0.0154711503243027
Fund_1,2022-02-28,100.90596508581989,Hybrid,-0.0005914223878493
Fund_1,2022-03-01,102.4831189795662,Hybrid,0.0156299371638233
Fund_1,2022-03-02,103.803775108545,Hybrid,0.0128865723655633
Fund_1,2022-03-03,106.26506949929768,Hybrid,0.0237110296632174
Fund_1,2022-03-04,106.8826516468876,Hybrid,0.0058117135809523
Fund_1,2022-03-07,112.51970579058974,Hybrid,0.052740590328218
Fund_1,2022-03-08,110.98328164855398,Hybrid,-0.0136547116901922
Fund_1,2022-03-09,110.36347006904596,Hybrid,-0.0055847292520213
Fund_1,2022-03-10,110.32370063441998,Hybrid,-0.0003603496211301
Fund_1,2022-03-11,107.96686903287043,Hybrid,-0.0213628765894952
Fund_1,2022-03-14,109.77049154106446,Hybrid,0.016705333074398
Fund_1,2022-03-15,111.36831544660248,Hybrid,0.0145560421849826
Fund_1,2022-03-16,111.46575371645186,Hybrid,0.0008749191316996
Fund_1,2022-03-17,110.60915964037568,Hybrid,-0.007684818408488
Fund_1,2022-03-18,108.11568994385064,Hybrid,-0.0225430669994427
Fund_1,2022-03-21,106.85868545120246,Hybrid,-0.0116264761691942
Fund_1,2022-03-22,108.14997392630345,Hybrid,0.0120840759892246
Fund_1,2022-03-23,107.85791746745704,Hybrid,-0.0027004764610061
Fund_1,2022-03-24,107.2084649356088,Hybrid,-0.0060213709581792
Fund_1,2022-03-25,108.10225947835583,Hybrid,0.0083369773392787
Fund_1,2022-03-28,110.10158877718844,Hybrid,0.0184947965794639
Fund_1,2022-03-29,110.60341914693451,Hybrid,0.0045578849071978
Fund_1,2022-03-30,111.2057248204385,Hybrid,0.0054456334003909
Fund_1,2022-03-31,113.62997967746168,Hybrid,0.021799730732726
Fund_1,2022-04-01,114.004542174828,Hybrid,0.0032963351611037
Fund_1,2022-04-04,113.52540972857884,Hybrid,-0.0042027487423649
Fund_1,2022-04-05,114.77331742811393,Hybrid,0.0109923205960551
Fund_1,2022-04-06,114.3844335203397,Hybrid,-0.0033882780117232
Fund_1,2022-04-07,113.80014096056031,Hybrid,-0.0051081475144558
Fund_1,2022-04-08,116.10823199414736,Hybrid,0.0202819699000806
Fund_1,2022-04-11,115.6513909774227,Hybrid,-0.0039346134970661
Fund_1,2022-04-12,110.969040770942,Hybrid,-0.0404867608327752
Fund_1,2022-04-13,111.62655350224826,Hybrid,0.0059251907265149
Fund_1,2022-04-14,111.00853956269194,Hybrid,-0.0055364420038631
Fund_1,2022-04-15,110.57659855349318,Hybrid,-0.0038910610922398
Fund_1,2022-04-18,111.41550324878762,Hybrid,0.0075866386402598
Fund_1,2022-04-19,111.19407201342656,Hybrid,-0.0019874364779075
Fund_1,2022-04-20,111.62834203002268,Hybrid,0.003905514104598
Fund_1,2022-04-21,108.20154704651974,Hybrid,-0.0306982520853109
Fund_1,2022-04-22,106.68615317389929,Hybrid,-0.0140052884083896
Fund_1,2022-04-25,109.06484591521983,Hybrid,0.0222961712514206
Fund_1,2022-04-26,109.09692330367744,Hybrid,0.0002941129947822
Fund_1,2022-04-27,106.33642446591448,Hybrid,-0.0253031777081279
Fund_1,2022-04-28,104.634202890208,Hybrid,-0.0160078880238455
Fund_1,2022-04-29,103.08861312009468,Hybrid,-0.0147713627802479
Fund_1,2022-05-02,103.31170292617178,Hybrid,0.0021640586610396
Fund_1,2022-05-03,102.68045194521784,Hybrid,-0.0061101594792707
Fund_1,2022-05-04,101.69322243944404,Hybrid,-0.0096145808386244
Fund_1,2022-05-05,101.75850320427162,Hybrid,0.0006419382065157
Fund_1,2022-05-06,102.56956904200356,Hybrid,0.00797049693335
Fund_1,2022-05-09,102.21822978412554,Hybrid,-0.0034253751981169
Fund_1,2022-05-10,101.36899773041374,Hybrid,-0.0083080293554808
Fund_1,2022-05-11,100.76703781531286,Hybrid,-0.0059383039053199
Fund_1,2022-05-12,101.35522258550203,Hybrid,0.0058370751283491
Fund_1,2022-05-13,101.40254435770773,Hybrid,0.0004668903190041
Fund_1,2022-05-16,102.6648920055387,Hybrid,0.0124488754776992
Fund_1,2022-05-17,100.89875961946794,Hybrid,-0.0172028855392502
Fund_1,2022-05-18,99.74738973344778,Hybrid,-0.0114111401404979
Fund_1,2022-05-19,100.99814871781828,Hybrid,0.0125392653152416
Fund_1,2022-05-20,99.80426073547872,Hybrid,-0.0118208897637837
Fund_1,2022-05-23,101.99872798899108,Hybrid,0.0219877111191533
Fund_1,2022-05-24,104.2748757071834,Hybrid,0.0223154519969894
Fund_1,2022-05-25,106.5810441998584,Hybrid,0.022116243026278
Fund_1,2022-05-26,105.19123849286412,Hybrid,-0.0130398957659689
Fund_1,2022-05-27,105.37746689235512,Hybrid,0.0017703793791119
Fund_1,2022-05-30,104.63445918814004,Hybrid,-0.007050916349831
Fund_1,2022-05-31,106.18929195210714,Hybrid,0.0148596626391637
Fund_1,2022-06-01,109.05398407692564,Hybrid,0.0269772222053283
Fund_1,2022-06-02,110.59087211122404,Hybrid,0.0140929104728011
Fund_1,2022-06-03,110.67077135020224,Hybrid,0.0007224758920234
Fund_1,2022-06-06,110.10936252304442,Hybrid,-0.0050727831776045
Fund_1,2022-06-07,111.27878024040218,Hybrid,0.0106205111950676
Fund_1,2022-06-08,109.23868031920088,Hybrid,-0.0183332340343231
Fund_1,2022-06-09,110.20834707131792,Hybrid,0.0088765879382983
Fund_1,2022-06-10,108.71319987392256,Hybrid,-0.0135665513287103
Fund_1,2022-06-13,109.81980282947096,Hybrid,0.0101791038883203
Fund_1,2022-06-14,109.61024573105612,Hybrid,-0.001908190444853
Fund_1,2022-06-15,109.01568972715587,Hybrid,-0.0054242739803638
Fund_1,2022-06-16,107.58592230585953,Hybrid,-0.0131152444650376
Fund_1,2022-06-17,107.05479626136956,Hybrid,-0.004936761549341
Fund_1,2022-06-20,108.0378393269251,Hybrid,0.0091826158181225
Fund_1,2022-06-21,109.84493504562168,Hybrid,0.0167265073973597
Fund_1,2022-06-22,110.80318398017428,Hybrid,0.0087236515197957
Fund_1,2022-06-23,113.20499494930914,Hybrid,0.0216763714079246
Fund_1,2022-06-24,117.71671815554916,Hybrid,0.0398544534917408
Fund_1,2022-06-27,117.19430483403734,Hybrid,-0.0044378855416398
Fund_1,2022-06-28,116.88923448648676,Hybrid,-0.0026031158082518
Fund_1,2022-06-29,114.3536514867752,Hybrid,-0.0216921858616904
Fund_1,2022-06-30,116.5261541017924,Hybrid,0.0189981044485358
Fund_1,2022-07-01,118.93578730076412,Hybrid,0.0206789043845621
Fund_1,2022-07-04,117.40970165670994,Hybrid,-0.0128311728428301
Fund_1,2022-07-05,118.59954746807593,Hybrid,0.0101341353787349
Fund_1,2022-07-06,120.90103832842053,Hybrid,0.0194055619054034
Fund_1,2022-07-07,121.39444232175696,Hybrid,0.0040810567068592
Fund_1,2022-07-08,123.05607233647544,Hybrid,0.0136878590398259
Fund_1,2022-07-11,123.46033546946,Hybrid,0.0032851945077456
Fund_1,2022-07-12,121.2084012677364,Hybrid,-0.0182401432262482
Fund_1,2022-07-13,123.24608077196548,Hybrid,0.0168113718431783
Fund_1,2022-07-14,125.84368233810268,Hybrid,0.0210765449892347
Fund_1,2022-07-15,127.3464598809356,Hybrid,0.0119416208657614
Fund_1,2022-07-18,125.54040198520605,Hybrid,-0.0141822387321812
Fund_1,2022-07-19,124.15474891960795,Hybrid,-0.0110375069992317
Fund_1,2022-07-20,122.05611488436018,Hybrid,-0.0169033730365535
Fund_1,2022-07-21,123.58063668393092,Hybrid,0.0124903352938532
Fund_1,2022-07-22,126.07688056507736,Hybrid,0.0201993123528794
Fund_1,2022-07-25,126.97790149275338,Hybrid,0.0071465991515466
Fund_1,2022-07-26,128.8988703878199,Hybrid,0.015128371728337
Fund_1,2022-07-27,127.24395995870476,Hybrid,-0.0128388280218125
Fund_1,2022-07-28,127.6049632226098,Hybrid,0.002837095481956
Fund_1,2022-07-29,124.97542620529616,Hybrid,-0.0206068553362328
Fund_1,2022-08-01,123.5561866209424,Hybrid,-0.0113561491842595
Fund_1,2022-08-02,125.3071689415728,Hybrid,0.0141715471197101
Fund_1,2022-08-03,124.91561085449992,Hybrid,-0.0031247859989195
Fund_1,2022-08-04,127.3248130555231,Hybrid,0.0192866382715717
Fund_1,2022-08-05,128.45822111043435,Hybrid,0.0089017060203104
Fund_1,2022-08-08,133.96580895018488,Hybrid,0.0428745454525305
Fund_1,2022-08-09,134.23793588702287,Hybrid,0.0020313163408671
Fund_1,2022-08-10,131.39585935354208,Hybrid,-0.0211719326187549
Fund_1,2022-08-11,131.40203061480702,Hybrid,4.696693864869594e-05
Fund_1,2022-08-12,129.52114288318455,Hybrid,-0.0143139928874927
Fund_1,2022-08-15,131.5539971107221,Hybrid,0.0156951535655529
Fund_1,2022-08-16,131.71585435198784,Hybrid,0.0012303483346807
Fund_1,2022-08-17,131.51272828410308,Hybrid,-0.0015421535158701
Fund_1,2022-08-18,131.33664260085374,Hybrid,-0.0013389250268532
Fund_1,2022-08-19,132.91687782826793,Hybrid,0.0120319447499255
Fund_1,2022-08-22,132.06392011433664,Hybrid,-0.0064172265243345
Fund_1,2022-08-23,133.7278892111223,Hybrid,0.0125997251584311
Fund_1,2022-08-24,135.96822782023804,Hybrid,0.0167529647131334
Fund_1,2022-08-25,135.32769631329978,Hybrid,-0.0047108910457014
Fund_1,2022-08-26,133.4679973201231,Hybrid,-0.0137421905776867
Fund_1,2022-08-29,132.48660284725136,Hybrid,-0.0073530321318738
Fund_1,2022-08-30,134.01872439188364,Hybrid,0.0115643507472127
Fund_1,2022-08-31,134.28829193856762,Hybrid,0.0020114170456939
Fund_1,2022-09-01,135.67501386148427,Hybrid,0.0103264543982064
Fund_1,2022-09-02,139.45336238245645,Hybrid,0.0278485213558159
Fund_1,2022-09-05,140.0325425433825,Hybrid,0.0041532176136249
Fund_1,2022-09-06,138.3618358537642,Hybrid,-0.0119308459253369
Fund_1,2022-09-07,140.70517143899227,Hybrid,0.0169362857233605
Fund_1,2022-09-08,140.8987032092326,Hybrid,0.0013754417713369
Fund_1,2022-09-09,142.8818867073868,Hybrid,0.0140752430858728
Fund_1,2022-09-12,145.32116768173597,Hybrid,0.0170720098296621
Fund_1,2022-09-13,143.25004921760905,Hybrid,-0.0142520081359573
Fund_1,2022-09-14,146.39533397329393,Hybrid,0.0219566050613142
Fund_1,2022-09-15,148.5298696772172,Hybrid,0.0145806266223802
Fund_1,2022-09-16,147.2288084574887,Hybrid,-0.0087595930876122
Fund_1,2022-09-19,148.0076453571543,Hybrid,0.005289976247349
Fund_1,2022-09-20,148.68245462357285,Hybrid,0.004559286547598
Fund_1,2022-09-21,148.8238805928032,Hybrid,0.000951194743108
Fund_1,2022-09-22,150.91738560388524,Hybrid,0.0140669965246376
Fund_1,2022-09-23,154.3602238067266,Hybrid,0.022812734192718
Fund_1,2022-09-26,154.46735718515362,Hybrid,0.0006940478303605
Fund_1,2022-09-27,157.7367943668876,Hybrid,0.0211658776411578
Fund_1,2022-09-28,160.23938972967815,Hybrid,0.0158656410689419
Fund_1,2022-09-29,160.90822592296982,Hybrid,0.0041739811566929
Fund_1,2022-09-30,161.44019539354397,Hybrid,0.0033060427303996
Fund_1,2022-10-03,158.65603450373425,Hybrid,-0.0172457725476777
Fund_1,2022-10-04,155.06541776788026,Hybrid,-0.022631453931678
Fund_1,2022-10-05,155.55130893061667,Hybrid,0.003133459218249
Fund_1,2022-10-06,153.58239101543566,Hybrid,-0.0126576750058673
Fund_1,2022-10-07,153.57747400611308,Hybrid,-3.201544975350856e-05
Fund_1,2022-10-10,152.39667397530292,Hybrid,-0.0076886277655742
Fund_1,2022-10-11,148.2695029875859,Hybrid,-0.027081765500905
Fund_1,2022-10-12,149.17505821990275,Hybrid,0.0061074948932193
Fund_1,2022-10-13,148.30528500836462,Hybrid,-0.0058305538601229
Fund_1,2022-10-14,148.5754199610742,Hybrid,0.0018214789357935
Fund_1,2022-10-17,146.60933384919875,Hybrid,-0.0132329164029323
Fund_1,2022-10-18,145.93528233442962,Hybrid,-0.0045976030111593
Fund_1,2022-10-19,149.54215345581056,Hybrid,0.0247155524262825
Fund_1,2022-10-20,149.9263791800298,Hybrid,0.0025693472732608
Fund_1,2022-10-21,151.28791712381863,Hybrid,0.0090813768146424
Fund_1,2022-10-24,148.40200528345426,Hybrid,-0.0190756267600832
Fund_1,2022-10-25,153.9718934592541,Hybrid,0.0375324320258416
Fund_1,2022-10-26,158.45143685025724,Hybrid,0.0290932539073345
Fund_1,2022-10-27,161.88498366180784,Hybrid,0.0216693952406088
Fund_1,2022-10-28,164.05418142946812,Hybrid,0.013399623106439
Fund_1,2022-10-31,164.18792853939436,Hybrid,0.0008152618163148
Fund_1,2022-11-01,165.40597811526132,Hybrid,0.00741863050897
Fund_1,2022-11-02,168.1832829343153,Hybrid,0.0167908370102478
Fund_1,2022-11-03,166.6459036969009,Hybrid,-0.0091410942311955
Fund_1,2022-11-04,165.59702526749618,Hybrid,-0.0062940546760299
Fund_1,2022-11-07,161.41809299141823,Hybrid,-0.0252355516008063
Fund_1,2022-11-08,159.58490935352165,Hybrid,-0.0113567420102902
Fund_1,2022-11-09,163.77824445338535,Hybrid,0.0262765139689642
Fund_1,2022-11-10,163.02670140620808,Hybrid,-0.0045887843631831
Fund_1,2022-11-11,162.3199608449155,Hybrid,-0.0043351215181102
Fund_1,2022-11-14,163.21206572805167,Hybrid,0.0054959653667518
Fund_1,2022-11-15,159.23697106611618,Hybrid,-0.0243553970363863
Fund_1,2022-11-16,161.65790277392207,Hybrid,0.0152033267877262
Fund_1,2022-11-17,164.9183238362682,Hybrid,0.0201686462981387
Fund_1,2022-11-18,165.97655661870508,Hybrid,0.0064167083306492
Fund_1,2022-11-21,170.31229666111395,Hybrid,0.0261226050879539
Fund_1,2022-11-22,166.91607130599587,Hybrid,-0.0199411635078579
Fund_1,2022-11-23,171.77298272581547,Hybrid,0.0290979255731207
Fund_1,2022-11-24,169.93133747667292,Hybrid,-0.0107213906396571
Fund_1,2022-11-25,166.66600967839764,Hybrid,-0.0192155716936173
Fund_1,2022-11-28,166.15089186813827,Hybrid,-0.0030907190449531
Fund_1,2022-11-29,171.05823941492096,Hybrid,0.0295354872405817
Fund_1,2022-11-30,171.1061915947502,Hybrid,0.0002803266302358
Fund_1,2022-12-01,168.7374961817776,Hybrid,-0.0138434231449827
Fund_1,2022-12-02,165.45590124842002,Hybrid,-0.0194479295213814
Fund_1,2022-12-05,165.28302698257255,Hybrid,-0.0010448359021532
Fund_1,2022-12-06,160.27905430749792,Hybrid,-0.0302751756573422
Fund_1,2022-12-07,157.1489426447635,Hybrid,-0.0195291373302542
Fund_1,2022-12-08,160.99088524879832,Hybrid,0.02444777889928
Fund_1,2022-12-09,164.37943056096935,Hybrid,0.0210480568942417
Fund_1,2022-12-12,164.14845767814847,Hybrid,-0.0014051203488942
Fund_1,2022-12-13,163.06155996708526,Hybrid,-0.0066214311510275
Fund_1,2022-12-14,163.30386961935938,Hybrid,0.0014860010680814
Fund_1,2022-12-15,169.32940328029832,Hybrid,0.0368976783892733
Fund_1,2022-12-16,170.48843344596818,Hybrid,0.0068448251940702
Fund_1,2022-12-19,172.98643439777376,Hybrid,0.0146520259545774
Fund_1,2022-12-20,172.5452522865324,Hybrid,-0.0025503855997569
Fund_1,2022-12-21,172.80802695051997,Hybrid,0.0015229318715255
Fund_1,2022-12-22,174.6381939063834,Hybrid,0.0105907519931782
Fund_1,2022-12-23,175.0802656046488,Hybrid,0.002531357479008
Fund_1,2022-12-26,170.04393684325495,Hybrid,-0.0287658277419251
Fund_1,2022-12-27,173.51066619176282,Hybrid,0.0203872564518632
Fund_1,2022-12-28,171.96064724987673,Hybrid,-0.0089332775667694
Fund_1,2022-12-29,177.6760934286868,Hybrid,0.0332369426971563
Fund_1,2022-12-30,179.66687861192594,Hybrid,0.0112045753867171
Fund_1,2023-01-02,179.9684988998889,Hybrid,0.0016787751325855
Fund_1,2023-01-03,181.2959725292659,Hybrid,0.007376144366884
Fund_1,2023-01-04,181.09707179741764,Hybrid,-0.0010971050767062
Fund_1,2023-01-05,179.83977798869324,Hybrid,-0.0069426512325436
Fund_1,2023-01-06,180.5217262895281,Hybrid,0.0037919769945318
Fund_1,2023-01-09,183.09763617859588,Hybrid,0.0142692513638853
Fund_1,2023-01-10,181.88848215306555,Hybrid,-0.0066038756740196
Fund_1,2023-01-11,180.2436377408634,Hybrid,-0.0090431477173907
Fund_1,2023-01-12,179.3573204822743,Hybrid,-0.0049173289537317
Fund_1,2023-01-13,182.1025392829669,Hybrid,0.0153058642563959
Fund_1,2023-01-16,186.2995911964462,Hybrid,0.0230477396416617
Fund_1,2023-01-17,187.4509850916924,Hybrid,0.0061803350605966
Fund_1,2023-01-18,189.24531606377903,Hybrid,0.0095722674981351
Fund_1,2023-01-19,187.51209595813523,Hybrid,-0.0091585891883299
Fund_1,2023-01-20,190.1638671516035,Hybrid,0.0141418673815065
Fund_1,2023-01-23,191.89717200404783,Hybrid,0.0091147959831008
Fund_1,2023-01-24,189.90094996915863,Hybrid,-0.010402560986397
Fund_1,2023-01-25,184.7605198592613,Hybrid,-0.0270690068203037
Fund_1,2023-01-26,181.3798445371684,Hybrid,-0.0182976066784616
Fund_1,2023-01-27,179.6078419045927,Hybrid,-0.0097695674902433
Fund_1,2023-01-30,182.9400717797359,Hybrid,0.0185528083841308
Fund_1,2023-01-31,187.4402574849433,Hybrid,0.0245992343909524
Fund_1,2023-02-01,186.2749385516996,Hybrid,-0.0062170152179679
Fund_1,2023-02-02,185.20791533646505,Hybrid,-0.0057282167076831
Fund_1,2023-02-03,186.06498022795165,Hybrid,0.0046275824115269
Fund_1,2023-02-06,186.2080475579551,Hybrid,0.0007689105699963
Fund_1,2023-02-07,188.99741890084064,Hybrid,0.0149798646163097
Fund_1,2023-02-08,187.577831212134,Hybrid,-0.0075111485488139
Fund_1,2023-02-09,190.44055085564656,Hybrid,0.0152615030518987
Fund_1,2023-02-10,189.84655389183868,Hybrid,-0.0031190676625281
Fund_1,2023-02-13,192.4644483412024,Hybrid,0.0137895284149069
Fund_1,2023-02-14,191.7694278751784,Hybrid,-0.003611162851187
Fund_1,2023-02-15,190.06234623356005,Hybrid,-0.0089017402853676
Fund_1,2023-02-16,195.7944356287917,Hybrid,0.0301589952393186
Fund_1,2023-02-17,199.134098216596,Hybrid,0.0170569841634107
Fund_1,2023-02-20,193.7302655159566,Hybrid,-0.0271366518794871
Fund_1,2023-02-21,192.50410042770997,Hybrid,-0.0063292386709998
Fund_1,2023-02-22,196.20358067233823,Hybrid,0.0192176698387656
Fund_1,2023-02-23,192.686083174519,Hybrid,-0.0179277946190671
Fund_1,2023-02-24,195.09488605222865,Hybrid,0.0125011772413679
Fund_1,2023-02-27,197.2211168902223,Hybrid,0.0108984447568987
Fund_1,2023-02-28,195.2030101608759,Hybrid,-0.0102327111881722
Fund_1,2023-03-01,195.28981025178416,Hybrid,0.0004446657397174
Fund_1,2023-03-02,189.0902538986446,Hybrid,-0.0317454164410656
Fund_1,2023-03-03,194.378055498954,Hybrid,0.0279644322818652
Fund_1,2023-03-06,193.56172274870397,Hybrid,-0.00419971662004
Fund_1,2023-03-07,196.0806719823452,Hybrid,0.0130136743870148
Fund_1,2023-03-08,198.0562569444307,Hybrid,0.0100753681742957
Fund_1,2023-03-09,202.3310002543432,Hybrid,0.0215834802488055
Fund_1,2023-03-10,201.09255332879877,Hybrid,-0.0061208955819306
Fund_1,2023-03-13,201.84334857266867,Hybrid,0.0037335805401124
Fund_1,2023-03-14,203.70612495165696,Hybrid,0.0092288222136664
Fund_1,2023-03-15,206.5736357144444,Hybrid,0.0140767036998417
Fund_1,2023-03-16,210.38192849814095,Hybrid,0.0184355218928371
Fund_1,2023-03-17,208.9507721449044,Hybrid,-0.00680265821049
Fund_1,2023-03-20,206.92549288228213,Hybrid,-0.0096926143982742
Fund_1,2023-03-21,211.39880420673848,Hybrid,0.0216179807627723
Fund_1,2023-03-22,204.8609660725781,Hybrid,-0.0309265615701717
Fund_1,2023-03-23,209.9548017829564,Hybrid,0.0248648427664528
Fund_1,2023-03-24,209.09503028931712,Hybrid,-0.0040950313416886
Fund_1,2023-03-27,209.2017661985899,Hybrid,0.0005104660265002
Fund_1,2023-03-28,207.1154382267836,Hybrid,-0.0099728028578198
Fund_1,2023-03-29,207.08138773703152,Hybrid,-0.0001644034362846
Fund_1,2023-03-30,211.27309331084223,Hybrid,0.0202418267504256
Fund_1,2023-03-31,213.91485949001424,Hybrid,0.012504035122377
Fund_1,2023-04-03,215.66927305567057,Hybrid,0.0082014572051654
Fund_1,2023-04-04,216.0910455617961,Hybrid,0.0019556448637756
Fund_1,2023-04-05,211.38494678101287,Hybrid,-0.0217783146383889
Fund_1,2023-04-06,208.74785885591643,Hybrid,-0.0124752872200893
Fund_1,2023-04-07,207.76104953224305,Hybrid,-0.004727278780639
Fund_1,2023-04-10,209.35248972728823,Hybrid,0.0076599545421445
Fund_1,2023-04-11,209.69967203429096,Hybrid,0.001658362446298
Fund_1,2023-04-12,213.01145309530585,Hybrid,0.0157929720580265
Fund_1,2023-04-13,214.6956641021605,Hybrid,0.007906668784148
Fund_1,2023-04-14,215.00089348485596,Hybrid,0.001421683963539
Fund_1,2023-04-17,222.6937124534861,Hybrid,0.0357804046482814
Fund_1,2023-04-18,224.22232156339763,Hybrid,0.006864177228312
Fund_1,2023-04-19,222.8546008915595,Hybrid,-0.0060998417209385
Fund_1,2023-04-20,229.39522390775116,Hybrid,0.0293492841970728
Fund_1,2023-04-21,233.7876589033432,Hybrid,0.0191478920997869
Fund_1,2023-04-24,240.4904916319978,Hybrid,0.0286706011775659
Fund_1,2023-04-25,240.21759440711105,Hybrid,-0.0011347526591793
Fund_1,2023-04-26,243.9846107391621,Hybrid,0.0156816836891093
Fund_1,2023-04-27,238.6437172686836,Hybrid,-0.0218902883026025
Fund_1,2023-04-28,241.6762402193188,Hybrid,0.012707323642721
Fund_1,2023-05-01,241.2270877626497,Hybrid,-0.001858488266209
Fund_1,2023-05-02,236.3114248810332,Hybrid,-0.0203777400258348
Fund_1,2023-05-03,240.22293310381852,Hybrid,0.0165523449606999
Fund_1,2023-05-04,233.63688680284827,Hybrid,-0.0274163928309206
Fund_1,2023-05-05,226.86073235079783,Hybrid,-0.0290029307648171
Fund_1,2023-05-08,228.26443070627533,Hybrid,0.0061874893064655
Fund_1,2023-05-09,230.41425091003265,Hybrid,0.0094181130065054
Fund_1,2023-05-10,234.0069164387975,Hybrid,0.0155922019344525
Fund_1,2023-05-11,236.82834611719213,Hybrid,0.0120570354130218
Fund_1,2023-05-12,242.37501416009465,Hybrid,0.0234206256718856
Fund_1,2023-05-15,245.14093678456243,Hybrid,0.0114117481707121
Fund_1,2023-05-16,244.78174513995037,Hybrid,-0.0014652454597077
Fund_1,2023-05-17,244.6452771550112,Hybrid,-0.0005575088324546
Fund_1,2023-05-18,243.7195159496557,Hybrid,-0.0037840959617989
Fund_1,2023-05-19,244.97496682778703,Hybrid,0.0051512119299903
Fund_1,2023-05-22,240.9594134839124,Hybrid,-0.0163916884891243
Fund_1,2023-05-23,242.37001591412195,Hybrid,0.0058541080002409
Fund_1,2023-05-24,242.18689946707983,Hybrid,-0.0007555243430233
Fund_1,2023-05-25,243.3601275488947,Hybrid,0.0048443086079241
Fund_1,2023-05-26,244.5506620912071,Hybrid,0.0048920690266864
Fund_1,2023-05-29,235.4171069838501,Hybrid,-0.0373483147796614
Fund_1,2023-05-30,232.272090465074,Hybrid,-0.0133593372166951
Fund_1,2023-05-31,232.01679375531447,Hybrid,-0.0010991277912397
Fund_1,2023-06-01,231.95249024522164,Hybrid,-0.0002771502400841
Fund_1,2023-06-02,233.01785566070347,Hybrid,0.0045930328851202
Fund_1,2023-06-05,234.2429429740628,Hybrid,0.0052574825645257
Fund_1,2023-06-06,239.8724404678312,Hybrid,0.0240327303879193
Fund_1,2023-06-07,241.1710757070644,Hybrid,0.0054138576182425
Fund_1,2023-06-08,240.1435613322201,Hybrid,-0.0042605207603433
Fund_1,2023-06-09,234.3434413574916,Hybrid,-0.0241527190758386
Fund_1,2023-06-12,229.5190028707912,Hybrid,-0.0205870429262011
Fund_1,2023-06-13,231.5533515046635,Hybrid,0.0088635302891131
Fund_1,2023-06-14,235.4858330500228,Hybrid,0.016983047404866
Fund_1,2023-06-15,241.23675894399756,Hybrid,0.0244215366142772
Fund_1,2023-06-16,238.28787051334223,Hybrid,-0.0122240426523879
Fund_1,2023-06-19,237.3063976543253,Hybrid,-0.0041188536239907
Fund_1,2023-06-20,238.3337521828557,Hybrid,0.0043292323286912
Fund_1,2023-06-21,246.0196122423258,Hybrid,0.032248307212372
Fund_1,2023-06-22,246.59963061201924,Hybrid,0.0023576102913378
